id,category,title,url,min_price,main_price,old_price,discount_rate,currency,storage,seller_count,star_rating,eval_count,review_count,recommend_rate,purchase_count,view_count,brand,pickup_days,delivery_days,seller,image_url,image_count,video_url,parse_date,region
12756237,Унитазы/SANITA LUXE,Унитаз с бачком напольный SANITA LUXE Art (с микролифтом),https://pokupki.market.yandex.ru/product/unitaz-s-bachkom-napolnyi-sanita-luxe-art-s-mikroliftom/12756237?show-uid=16113514765996508515906001&offerid=3nCpfiY9MSfJ6hjczf8FXQ&lr=35&lr=35,6592,6592,7629,14,RUB,Склад  Яндекс.Маркет ,1,"4,5",50,6,83%,35,0,SANITA LUXE,5,4,Яндекс.Маркет,avatars.mds.yandex.net/get-mpic/195452/img_id8846580384332427914/orig,2,,23-01-2021 00:39:01,Краснодар
12756240,Унитазы/SANITA LUXE,Унитаз с бачком напольный SANITA LUXE Next (дюропласт) с косым выпуском,https://pokupki.market.yandex.ru/product/unitaz-s-bachkom-napolnyi-sanita-luxe-next-diuroplast-s-kosym-vypuskom/12756240?show-uid=16113514765996508515906002&offerid=qmFZBlfssBMNO6aP5HEBvw&lr=35&lr=35,5695,5695,6917,18,RUB,Склад  Яндекс.Маркет ,1,"3,5",18,10,60%,0,980,SANITA LUXE,,4,Яндекс.Маркет,avatars.mds.yandex.net/get-mpic/96484/img_id7795395609152613746/orig,2,,23-01-2021 00:39:30,Краснодар
14226254,"Раковины, пьедесталы/SANITA LUXE",Раковина 60.9 см SANITA LUXE QUADRO 60,https://pokupki.market.yandex.ru/product/rakovina-60-9-sm-sanita-luxe-quadro-60/14226254?show-uid=16113514765996508515906003&offerid=Z6J2ISTamdZ9ldovk2Ksfg&lr=35&lr=35,2251,2251,2591,13,RUB,Склад  Яндекс.Маркет ,1,"5,0",5,3,100%,0,370,SANITA LUXE,2,2,Яндекс.Маркет,avatars.mds.yandex.net/get-mpic/195452/img_id5093334315033018334/orig,1,,23-01-2021 00:39:59,Краснодар
12756239,Унитазы/SANITA LUXE,"Унитаз с бачком напольный SANITA LUXE Next (с микролифтом, дюропласт) с косым выпуском",https://pokupki.market.yandex.ru/product/unitaz-s-bachkom-napolnyi-sanita-luxe-next-s-mikroliftom-diuroplast-s-kosym-vypuskom/12756239?show-uid=16113514765996508515906004&offerid=V48QPYMHmGox2WGIXXhkQQ&lr=35&lr=35,6476,6476,7736,16,RUB,Склад  Яндекс.Маркет ,1,,,9,76%,0,700,SANITA LUXE,,4,Яндекс.Маркет,avatars.mds.yandex.net/get-mpic/1605421/img_id2462850936768158719/orig,2,,23-01-2021 00:40:30,Краснодар
12756246,Унитазы/SANITA LUXE,Унитаз с бачком напольный SANITA LUXE Infinity,https://pokupki.market.yandex.ru/product/unitaz-s-bachkom-napolnyi-sanita-luxe-infinity/12756246?show-uid=16113514765996508515906005&offerid=JgqyH_jMr3lJoBsFlNTDRg&lr=35&lr=35,11267,11267,12267,8,RUB,Склад  Яндекс.Маркет ,1,,,1,100%,0,432,SANITA LUXE,4,4,Яндекс.Маркет,avatars.mds.yandex.net/get-mpic/1522540/img_id587087208682086434/orig,2,,23-01-2021 00:40:59,Краснодар
100767165807,"Раковины, пьедесталы/SANITA LUXE",Раковина-столешница 80 см SANITA LUXE FEST 80,https://pokupki.market.yandex.ru/product/rakovina-stoleshnitsa-80-sm-sanita-luxe-fest-80/100767165807?show-uid=16113514765996508515906006&offerid=aa367lPkgRkxJGd0Y__PGQ&lr=35&lr=35,3428,3428,4189,18,RUB,Склад  Яндекс.Маркет ,1,"5,0",9,2,75%,0,392,SANITA LUXE,4,4,Яндекс.Маркет,avatars.mds.yandex.net/get-mpic/1707869/img_id2385911581766875126.png/orig,8,,23-01-2021 00:41:30,Краснодар
10474033,"Раковины, пьедесталы/SANITA LUXE",Раковина 55.8 см SANITA LUXE BEST,https://pokupki.market.yandex.ru/product/rakovina-55-8-sm-sanita-luxe-best/10474033?show-uid=16113514765996508515906007&offerid=ksqwzfAAWBy9F_lHCLtYCw&lr=35&lr=35,1317,1317,1425,8,RUB,Склад  Яндекс.Маркет ,1,"4,5",12,3,80%,0,192,SANITA LUXE,2,2,Яндекс.Маркет,avatars.mds.yandex.net/get-mpic/1581127/img_id8663827590815485109/orig,2,,23-01-2021 00:42:36,Краснодар
100761584729,"Раковины, пьедесталы/SANITA LUXE",Раковина 53 см SANITA LUXE RINGO 53,https://pokupki.market.yandex.ru/product/rakovina-53-sm-sanita-luxe-ringo-53/100761584729?show-uid=16113514765996508515906008&offerid=oNxG79B1IqF8q2fg5p_HGA&lr=35&lr=35,3124,3124,3505,11,RUB,Склад  Яндекс.Маркет ,1,"5,0",33,6,100%,57,0,SANITA LUXE,2,2,Яндекс.Маркет,avatars.mds.yandex.net/get-mpic/1923211/img_id2053224316622394988.jpeg/orig,2,,23-01-2021 00:43:44,Краснодар
12756243,Унитазы/SANITA LUXE,Унитаз с бачком напольный SANITA LUXE Best Black с горизонтальным выпуском,https://pokupki.market.yandex.ru/product/unitaz-s-bachkom-napolnyi-sanita-luxe-best-black-s-gorizontalnym-vypuskom/12756243?show-uid=16113514765996508515906009&offerid=78TgtoZXttTxgURCrFFujQ&lr=35&lr=35,7966,7966,9140,13,RUB,Склад  Яндекс.Маркет ,1,"4,5",21,3,75%,0,766,SANITA LUXE,,4,Яндекс.Маркет,avatars.mds.yandex.net/get-mpic/1866068/img_id6880265752179335354.jpeg/orig,5,,23-01-2021 00:44:51,Краснодар
100767165812,"Раковины, пьедесталы/SANITA LUXE",Раковина-столешница 60 см SANITA LUXE FEST 60,https://pokupki.market.yandex.ru/product/rakovina-stoleshnitsa-60-sm-sanita-luxe-fest-60/100767165812?show-uid=16113514765996508515906010&offerid=MNu9KL-BR1btsFAbMVcBfg&lr=35&lr=35,2414,2414,2414,0,RUB,Склад  продавца,1,,,5,76%,0,466,SANITA LUXE,5,5,СантехДисконт,avatars.mds.yandex.net/get-mpic/1246680/img_id4007935000045957265.jpeg/orig,2,,23-01-2021 00:45:21,Краснодар
